"idVotacao";"uriVotacao";"data";"descricao";"proposicao_id";"proposicao_uri";"proposicao_ementa";"proposicao_codTipo";"proposicao_siglaTipo";"proposicao_numero";"proposicao_ano";"proposicao_titulo"
"2276475-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2276475-107";"2022-02-02";"Aprovadas as Emendas do Senado Federal nºs 1, 2, 4 e 5 ao Projeto de Lei nº 1.208, de 2021, ressalvados os destaques.";"2282646";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2282646";"Cria o Programa Pró-Pesquisa-Covid-19 enquanto durar a emergência de saúde pública decorrente da pandemia de Covid-19.";"870";"EMP";"3";"";"EMP 3 => PL 1208/2021"
"2276475-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2276475-107";"2022-02-02";"Aprovadas as Emendas do Senado Federal nºs 1, 2, 4 e 5 ao Projeto de Lei nº 1.208, de 2021, ressalvados os destaques.";"2283553";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2283553";"Dá nova redação ao ""caput"" do art.3° do PL n° 1.208/2021.";"870";"EMP";"4";"";"EMP 4 => PL 1208/2021"
"2276475-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2276475-107";"2022-02-02";"Aprovadas as Emendas do Senado Federal nºs 1, 2, 4 e 5 ao Projeto de Lei nº 1.208, de 2021, ressalvados os destaques.";"2283605";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2283605";"Cria o Programa Pró-Pesquisa-Covid-19 enquanto durar a emergência de saúde pública decorrente da pandemia de Covid-19.";"891";"PRLP";"1";"";"PRLP 1 => PL 1208/2021"
"2276475-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2276475-107";"2022-02-02";"Aprovadas as Emendas do Senado Federal nºs 1, 2, 4 e 5 ao Projeto de Lei nº 1.208, de 2021, ressalvados os destaques.";"2283824";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2283824";"Emenda ao substitutivo ao PL 1208/2021.";"870";"EMP";"5";"";"EMP 5 => PL 1208/2021"
"2276475-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2276475-107";"2022-02-02";"Aprovadas as Emendas do Senado Federal nºs 1, 2, 4 e 5 ao Projeto de Lei nº 1.208, de 2021, ressalvados os destaques.";"2283825";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2283825";"Altera o substitutivo apresentado ao PL 1208/2021.";"870";"EMP";"6";"";"EMP 6 => PL 1208/2021"
"2276475-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2276475-107";"2022-02-02";"Aprovadas as Emendas do Senado Federal nºs 1, 2, 4 e 5 ao Projeto de Lei nº 1.208, de 2021, ressalvados os destaques.";"2283826";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2283826";"Altera o substitutivo apresentado ao PL 1208/2021.";"870";"EMP";"7";"";"EMP 7 => PL 1208/2021"
"2276475-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2276475-107";"2022-02-02";"Aprovadas as Emendas do Senado Federal nºs 1, 2, 4 e 5 ao Projeto de Lei nº 1.208, de 2021, ressalvados os destaques.";"2284513";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2284513";"Altere-se o Projeto de Lei nº 1.208, de 2021, nos seguintes termos:
“Art. 3º As pessoas jurídicas que aderirem ao Programa Prioritário Pró-Pesquisa-Covid-19 farão jus a crédito presumido a ser deduzido da Contribuição para o PIS/Pasep e Cofins, devidas em cada período de apuração, de valor equivalente a 50% (cinquenta por cento) dos valores aplicados efetivamente no Programa de que trata o artigo 1º, conforme regulamentação do Ministério da Ciência, Tecnologia e Inovações.
................................................................................................” (NR)";"870";"EMP";"8";"";"EMP 8 => PL 1208/2021"
"2276475-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2276475-107";"2022-02-02";"Aprovadas as Emendas do Senado Federal nºs 1, 2, 4 e 5 ao Projeto de Lei nº 1.208, de 2021, ressalvados os destaques.";"2284514";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2284514";"Inclua-se o seguinte artigo ao Substitutivo do Projeto de Lei nº 1.208, de 2021:
“Art. __ O crédito presumido de que trata o art. 3º não poderá ser apurado nem utilizado em valor superior a R$ 1.000.000,00 (um milhão de reais) por pessoa jurídica.” (NR)";"870";"EMP";"9";"";"EMP 9 => PL 1208/2021"
"2276475-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2276475-107";"2022-02-02";"Aprovadas as Emendas do Senado Federal nºs 1, 2, 4 e 5 ao Projeto de Lei nº 1.208, de 2021, ressalvados os destaques.";"2284515";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2284515";"Altere-se o §2º do art. 2º do Substitutivo ao Projeto de Lei nº 1.208, de 2021, nos seguintes termos:
“Art. 2º ............................................
......................................................
§ 2º Os recursos deverão ser depositados no programa de que trata o art. 1º, nos termos de regulamentação conjunta a ser editada pelo Ministério da Ciência, Tecnologia e Inovações e pelo Ministério da Saúde.
.................................................................................................” (NR)";"870";"EMP";"10";"";"EMP 10 => PL 1208/2021"
"2276475-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2276475-107";"2022-02-02";"Aprovadas as Emendas do Senado Federal nºs 1, 2, 4 e 5 ao Projeto de Lei nº 1.208, de 2021, ressalvados os destaques.";"2284516";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2284516";"Inclua-se o seguinte § 4º ao art. 3º do Substitutivo ao Projeto de Lei nº 1.208, de 2021:
“Art. 3º ............................................
......................................................
§ 4º A pessoa jurídica controladora, coligada, interligada ou interdependente de ICT credenciada na forma do §3º do art. 2º não poderá aderir ao Programa Prioritário Pró-Pesquisa-Covid-19.” (NR)";"870";"EMP";"11";"";"EMP 11 => PL 1208/2021"
"2276475-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2276475-107";"2022-02-02";"Aprovadas as Emendas do Senado Federal nºs 1, 2, 4 e 5 ao Projeto de Lei nº 1.208, de 2021, ressalvados os destaques.";"2284634";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2284634";"Inclua-se, onde couber, o seguinte § __ ao art. 3º do Substitutivo ao Projeto de Lei nº 1.208, de 2021:
“Art. 3º ............................................
......................................................
§ __ O Ministério da Ciência e Tecnologia deverá divulgar a relação individualizada das pessoas jurídicas que aderirem ao Programa Prioritário Pró-Pesquisa-Covid-19 com os respectivos valores transferidos para o Programa.” (NR)";"870";"EMP";"12";"";"EMP 12 => PL 1208/2021"
"2276475-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2276475-107";"2022-02-02";"Aprovadas as Emendas do Senado Federal nºs 1, 2, 4 e 5 ao Projeto de Lei nº 1.208, de 2021, ressalvados os destaques.";"2286249";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2286249";"Cria o Programa Pró-Pesquisa-Covid-19 enquanto durar a emergência de saúde pública decorrente da pandemia de Covid-19.";"891";"PRLP";"2";"";"PRLP 2 => PL 1208/2021"
"2276475-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2276475-107";"2022-02-02";"Aprovadas as Emendas do Senado Federal nºs 1, 2, 4 e 5 ao Projeto de Lei nº 1.208, de 2021, ressalvados os destaques.";"2286310";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2286310";"Dá nova redação ao ""caput"" do art.3° do substitutivo apresentado ao PL n° 1.208/2021.";"870";"EMP";"13";"";"EMP 13 => PL 1208/2021"
"2276475-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2276475-107";"2022-02-02";"Aprovadas as Emendas do Senado Federal nºs 1, 2, 4 e 5 ao Projeto de Lei nº 1.208, de 2021, ressalvados os destaques.";"2286935";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2286935";"Parecer proferido em Plenário pela Relatora, Dep. Soraya Santos (PL-RJ), pela Comissão de Seguridade Social e Família, que conclui pela aprovação, na forma do Substitutivo apresentado.";"192";"PPP";"1";"";"PPP 1 CSSF => PL 1208/2021"
"2276475-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2276475-107";"2022-02-02";"Aprovadas as Emendas do Senado Federal nºs 1, 2, 4 e 5 ao Projeto de Lei nº 1.208, de 2021, ressalvados os destaques.";"2286936";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2286936";"Parecer proferido em Plenário pela Relatora, Dep. Soraya Santos (PL-RJ), pela Comissão de Finanças e Tributação, que conclui pela adequação financeira e orçamentária da matéria; e, no mérito, pela aprovação, na forma do Substitutivo adotado pela Relatora da Comissão de Seguridade Social e Família.";"192";"PPP";"1";"";"PPP 1 CFT => PL 1208/2021"
"2276475-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2276475-107";"2022-02-02";"Aprovadas as Emendas do Senado Federal nºs 1, 2, 4 e 5 ao Projeto de Lei nº 1.208, de 2021, ressalvados os destaques.";"2286938";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2286938";"Parecer proferido em Plenário pela Relatora, Dep. Soraya Santos (PL-RJ), pela Comissão de Constituição e Justiça e de Cidadania, que conclui pela constitucionalidade, juridicidade e técnica legislativa, na forma do Substitutivo adotado pela Relatora da Comissão de Seguridade Social e Família.";"192";"PPP";"1";"";"PPP 1 CCJC => PL 1208/2021"
"2276475-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2276475-107";"2022-02-02";"Aprovadas as Emendas do Senado Federal nºs 1, 2, 4 e 5 ao Projeto de Lei nº 1.208, de 2021, ressalvados os destaques.";"2286951";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2286951";"Cria o Programa Pró-Pesquisa Covid-19 enquanto durar a emergência de saúde pública decorrente da pandemia de Covid-19.";"1001";"PRLE";"1";"";"PRLE 1 => PL 1208/2021"
"2276475-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2276475-107";"2022-02-02";"Aprovadas as Emendas do Senado Federal nºs 1, 2, 4 e 5 ao Projeto de Lei nº 1.208, de 2021, ressalvados os destaques.";"2286953";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2286953";"";"255";"SBT";"1";"";"SBT 1 => PL 1208/2021"
"2276475-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2276475-107";"2022-02-02";"Aprovadas as Emendas do Senado Federal nºs 1, 2, 4 e 5 ao Projeto de Lei nº 1.208, de 2021, ressalvados os destaques.";"2286958";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2286958";"";"509";"SSP";"1";"";"SSP 1 => PL 1208/2021"
"2276475-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2276475-107";"2022-02-02";"Aprovadas as Emendas do Senado Federal nºs 1, 2, 4 e 5 ao Projeto de Lei nº 1.208, de 2021, ressalvados os destaques.";"2286961";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2286961";"Parecer às Emendas de Plenário proferido pela Relatora, Dep. Soraya Santos (PL-RJ), pela Comissão de Seguridade Social e Família, que conclui pela rejeição de todas as Emendas de Plenário, com exceção da Emenda 12 e da Emenda 9, sendo esta última acatada parcialmente, na forma da Subemenda Substitutiva.";"442";"PEP";"1";"";"PEP 1 CSSF => PL 1208/2021"
"2276475-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2276475-107";"2022-02-02";"Aprovadas as Emendas do Senado Federal nºs 1, 2, 4 e 5 ao Projeto de Lei nº 1.208, de 2021, ressalvados os destaques.";"2286962";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2286962";"Parecer às Emendas de Plenário proferido pela Relatora, Dep. Soraya Santos (PL-RJ), pela Comissão de Finanças e Tributação, que conclui pela não implicação da matéria em aumento ou diminuição da receita ou da despesa públicas, não cabendo pronunciamento quanto à adequação financeira e orçamentária; e, no mérito, pela aprovação, na forma da Subemenda Substitutiva adotada pela Relatora da Comissão de Seguridade Social e Família.";"442";"PEP";"1";"";"PEP 1 CFT => PL 1208/2021"
"2276475-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2276475-107";"2022-02-02";"Aprovadas as Emendas do Senado Federal nºs 1, 2, 4 e 5 ao Projeto de Lei nº 1.208, de 2021, ressalvados os destaques.";"2286964";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2286964";"Parecer às Emendas de Plenário proferido pela Relatora, Dep. Soraya Santos (PL-RJ), pela Comissão de Constituição e Justiça e de Cidadania, que conclui pela constitucionalidade, juridicidade e boa técnica legislativa das Emendas nº 1, 4, 5, 6, 7, 8, 9, 10, 11, 12 e 13 e pela injuridicidade das Emendas nº 2 e 3.";"442";"PEP";"1";"";"PEP 1 CCJC => PL 1208/2021"
"2276475-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2276475-107";"2022-02-02";"Aprovadas as Emendas do Senado Federal nºs 1, 2, 4 e 5 ao Projeto de Lei nº 1.208, de 2021, ressalvados os destaques.";"2287593";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2287593";"Cria o Programa Prioritário PróPesquisa Covid-19 enquanto perdurar a emergência de saúde pública decorrente da pandemia da Covid-19.";"197";"RDF";"1";"";"RDF 1 => PL 1208/2021"
"2276475-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2276475-107";"2022-02-02";"Aprovadas as Emendas do Senado Federal nºs 1, 2, 4 e 5 ao Projeto de Lei nº 1.208, de 2021, ressalvados os destaques.";"2287926";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2287926";"DECLARAÇÃO DE VOTO - PL 1208.2021";"270";"DVT";"5";"";"DVT 5 => PL 1208/2021"
"2276475-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2276475-107";"2022-02-02";"Aprovadas as Emendas do Senado Federal nºs 1, 2, 4 e 5 ao Projeto de Lei nº 1.208, de 2021, ressalvados os destaques.";"2311862";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2311862";"Cria o Programa Prioritário Pró-Pesquisa Covid-19 enquanto perdurar a emergência de saúde pública decorrente da pandemia da Covid-19.";"891";"PRLP";"3";"";"PRLP 3 => PL 1208/2021"
"2276475-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2276475-107";"2022-02-02";"Aprovadas as Emendas do Senado Federal nºs 1, 2, 4 e 5 ao Projeto de Lei nº 1.208, de 2021, ressalvados os destaques.";"2313950";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2313950";"Parecer às Emendas do Senado, pela relatora, Dep. Soraya Santos (PL-RJ), pela Comissão de Seguridade Social e Família, que conclui pela aprovação das Emendas do Senado Federal nºs 1, 2, 4 e 5.";"443";"PSS";"1";"";"PSS 1 CSSF => PL 1208/2021"
"2276475-111";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2276475-111";"2022-02-02";"Aprovada a Emenda do Senado Federal n° 2.";"2278564";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2278564";"Requer a desapensação do Projeto de Lei nº 1.208, de 2021, do Projeto de Lei nº 1.733, de 2020, do Projeto de Lei nº 1.300, de 2020 e do Projeto de Lei nº 1.016, de 2020.";"305";"REQ";"791";"2021";"REQ 791/2021"
"2276475-111";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2276475-111";"2022-02-02";"Aprovada a Emenda do Senado Federal n° 2.";"2278599";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2278599";"Requer regime de urgência para apreciação do Projeto de Lei 1.208/2021, do Sr. Carlos Jordy, que “Cria o Programa Pró-Pesquisa-Covid-19 enquanto durar a emergência de saúde pública decorrente da pandemia de Covid-19.”";"392";"REQ";"795";"2021";"REQ 795/2021"
"2276475-111";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2276475-111";"2022-02-02";"Aprovada a Emenda do Senado Federal n° 2.";"2282349";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2282349";"Cria o Programa Pró-Pesquisa-Covid-19 enquanto durar a emergência de saúde pública decorrente da pandemia de Covid-19.";"870";"EMP";"1";"";"EMP 1 => PL 1208/2021"
"2276475-111";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2276475-111";"2022-02-02";"Aprovada a Emenda do Senado Federal n° 2.";"2282620";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2282620";"Cria o Programa Pró-Pesquisa-Covid-19 enquanto durar a emergência de saúde pública decorrente da pandemia de Covid-19.";"870";"EMP";"2";"";"EMP 2 => PL 1208/2021"
"2276475-111";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2276475-111";"2022-02-02";"Aprovada a Emenda do Senado Federal n° 2.";"2282646";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2282646";"Cria o Programa Pró-Pesquisa-Covid-19 enquanto durar a emergência de saúde pública decorrente da pandemia de Covid-19.";"870";"EMP";"3";"";"EMP 3 => PL 1208/2021"
"2276475-111";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2276475-111";"2022-02-02";"Aprovada a Emenda do Senado Federal n° 2.";"2283553";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2283553";"Dá nova redação ao ""caput"" do art.3° do PL n° 1.208/2021.";"870";"EMP";"4";"";"EMP 4 => PL 1208/2021"
"2276475-111";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2276475-111";"2022-02-02";"Aprovada a Emenda do Senado Federal n° 2.";"2283605";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2283605";"Cria o Programa Pró-Pesquisa-Covid-19 enquanto durar a emergência de saúde pública decorrente da pandemia de Covid-19.";"891";"PRLP";"1";"";"PRLP 1 => PL 1208/2021"
"2276475-111";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2276475-111";"2022-02-02";"Aprovada a Emenda do Senado Federal n° 2.";"2283824";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2283824";"Emenda ao substitutivo ao PL 1208/2021.";"870";"EMP";"5";"";"EMP 5 => PL 1208/2021"
"2276475-111";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2276475-111";"2022-02-02";"Aprovada a Emenda do Senado Federal n° 2.";"2283825";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2283825";"Altera o substitutivo apresentado ao PL 1208/2021.";"870";"EMP";"6";"";"EMP 6 => PL 1208/2021"
"2276475-111";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2276475-111";"2022-02-02";"Aprovada a Emenda do Senado Federal n° 2.";"2283826";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2283826";"Altera o substitutivo apresentado ao PL 1208/2021.";"870";"EMP";"7";"";"EMP 7 => PL 1208/2021"
