"idVotacao";"uriVotacao";"dataHoraVoto";"voto";"deputado_id";"deputado_uri";"deputado_nome";"deputado_siglaPartido";"deputado_uriPartido";"deputado_siglaUf";"deputado_idLegislatura";"deputado_urlFoto"
"2194899-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194899-107";"2022-12-20T23:14:47";"Não";"194260";"https://dadosabertos.camara.leg.br/api/v2/deputados/194260";"Nivaldo Albuquerque";"REPUBLICANOS";"https://dadosabertos.camara.leg.br/api/v2/partidos/37908";"AL";"56";"https://www.camara.leg.br/internet/deputado/bandep/194260.jpg"
"2194899-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194899-107";"2022-12-20T23:08:35";"Sim";"74159";"https://dadosabertos.camara.leg.br/api/v2/deputados/74159";"Odair Cunha";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"MG";"56";"https://www.camara.leg.br/internet/deputado/bandep/74159.jpg"
"2194899-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194899-107";"2022-12-20T23:09:03";"Sim";"204498";"https://dadosabertos.camara.leg.br/api/v2/deputados/204498";"Olival Marques";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"PA";"56";"https://www.camara.leg.br/internet/deputado/bandep/204498.jpg"
"2194899-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194899-107";"2022-12-20T23:10:05";"Não";"74399";"https://dadosabertos.camara.leg.br/api/v2/deputados/74399";"Onyx Lorenzoni";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"RS";"56";"https://www.camara.leg.br/internet/deputado/bandep/74399.jpg"
"2194899-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194899-107";"2022-12-20T23:24:25";"Sim";"178987";"https://dadosabertos.camara.leg.br/api/v2/deputados/178987";"Orlando Silva";"PCdoB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36779";"SP";"56";"https://www.camara.leg.br/internet/deputado/bandep/178987.jpg"
"2194899-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194899-107";"2022-12-20T23:08:14";"Sim";"204363";"https://dadosabertos.camara.leg.br/api/v2/deputados/204363";"Osires Damaso";"PSC";"https://dadosabertos.camara.leg.br/api/v2/partidos/36833";"TO";"56";"https://www.camara.leg.br/internet/deputado/bandep/204363.jpg"
"2194899-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194899-107";"2022-12-20T23:08:17";"Sim";"73463";"https://dadosabertos.camara.leg.br/api/v2/deputados/73463";"Osmar Serraglio";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"PR";"56";"https://www.camara.leg.br/internet/deputado/bandep/73463.jpg"
"2194899-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194899-107";"2022-12-20T23:07:33";"Não";"73692";"https://dadosabertos.camara.leg.br/api/v2/deputados/73692";"Osmar Terra";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"RS";"56";"https://www.camara.leg.br/internet/deputado/bandep/73692.jpg"
"2194899-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194899-107";"2022-12-20T23:07:51";"Não";"204422";"https://dadosabertos.camara.leg.br/api/v2/deputados/204422";"Ossesio Silva";"REPUBLICANOS";"https://dadosabertos.camara.leg.br/api/v2/partidos/37908";"PE";"56";"https://www.camara.leg.br/internet/deputado/bandep/204422.jpg"
"2194899-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194899-107";"2022-12-20T23:28:03";"Sim";"204441";"https://dadosabertos.camara.leg.br/api/v2/deputados/204441";"Otoni de Paula";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"RJ";"56";"https://www.camara.leg.br/internet/deputado/bandep/204441.jpg"
"2194899-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194899-107";"2022-12-20T23:10:35";"Sim";"204475";"https://dadosabertos.camara.leg.br/api/v2/deputados/204475";"Ottaci Nascimento";"SOLIDARIEDADE";"https://dadosabertos.camara.leg.br/api/v2/partidos/37904";"RR";"56";"https://www.camara.leg.br/internet/deputado/bandep/204475.jpg"
"2194899-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194899-107";"2022-12-20T23:08:28";"Sim";"204573";"https://dadosabertos.camara.leg.br/api/v2/deputados/204573";"Otto Alencar Filho";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"BA";"56";"https://www.camara.leg.br/internet/deputado/bandep/204573.jpg"
"2194899-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194899-107";"2022-12-20T23:08:32";"Sim";"160556";"https://dadosabertos.camara.leg.br/api/v2/deputados/160556";"Padre João";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"MG";"56";"https://www.camara.leg.br/internet/deputado/bandep/160556.jpg"
"2194899-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194899-107";"2022-12-20T23:30:04";"Não";"160642";"https://dadosabertos.camara.leg.br/api/v2/deputados/160642";"Pastor Eurico";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"PE";"56";"https://www.camara.leg.br/internet/deputado/bandep/160642.jpg"
"2194899-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194899-107";"2022-12-20T23:07:24";"Não";"204570";"https://dadosabertos.camara.leg.br/api/v2/deputados/204570";"Pastor Gil";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"MA";"56";"https://www.camara.leg.br/internet/deputado/bandep/204570.jpg"
"2194899-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194899-107";"2022-12-20T23:08:36";"Sim";"204553";"https://dadosabertos.camara.leg.br/api/v2/deputados/204553";"Pastor Sargento Isidório";"AVANTE";"https://dadosabertos.camara.leg.br/api/v2/partidos/36898";"BA";"56";"https://www.camara.leg.br/internet/deputado/bandep/204553.jpg"
"2194899-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194899-107";"2022-12-20T23:08:53";"Não";"205535";"https://dadosabertos.camara.leg.br/api/v2/deputados/205535";"Patricia Ferraz";"PODE";"https://dadosabertos.camara.leg.br/api/v2/partidos/36896";"AP";"56";"https://www.camara.leg.br/internet/deputado/bandep/205535.jpg"
"2194899-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194899-107";"2022-12-20T23:26:46";"Sim";"74160";"https://dadosabertos.camara.leg.br/api/v2/deputados/74160";"Patrus Ananias";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"MG";"56";"https://www.camara.leg.br/internet/deputado/bandep/74160.jpg"
"2194899-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194899-107";"2022-12-20T23:29:57";"Sim";"204377";"https://dadosabertos.camara.leg.br/api/v2/deputados/204377";"Paula Belmonte";"CIDADANIA";"https://dadosabertos.camara.leg.br/api/v2/partidos/37905";"DF";"56";"https://www.camara.leg.br/internet/deputado/bandep/204377.jpg"
"2194899-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194899-107";"2022-12-20T23:12:57";"Sim";"171617";"https://dadosabertos.camara.leg.br/api/v2/deputados/171617";"Paulão";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"AL";"56";"https://www.camara.leg.br/internet/deputado/bandep/171617.jpg"
"2194899-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194899-107";"2022-12-20T23:07:57";"Sim";"141518";"https://dadosabertos.camara.leg.br/api/v2/deputados/141518";"Paulinho da Força";"SOLIDARIEDADE";"https://dadosabertos.camara.leg.br/api/v2/partidos/37904";"SP";"56";"https://www.camara.leg.br/internet/deputado/bandep/141518.jpg"
"2194899-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194899-107";"2022-12-20T23:16:23";"Não";"141516";"https://dadosabertos.camara.leg.br/api/v2/deputados/141516";"Paulo Abi-Ackel";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"MG";"56";"https://www.camara.leg.br/internet/deputado/bandep/141516.jpg"
"2194899-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194899-107";"2022-12-20T23:19:10";"Não";"204538";"https://dadosabertos.camara.leg.br/api/v2/deputados/204538";"Paulo Bengtson";"PTB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36845";"PA";"56";"https://www.camara.leg.br/internet/deputado/bandep/204538.jpg"
"2194899-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194899-107";"2022-12-20T23:33:56";"Não";"193726";"https://dadosabertos.camara.leg.br/api/v2/deputados/193726";"Paulo Eduardo Martins";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"PR";"56";"https://www.camara.leg.br/internet/deputado/bandep/193726.jpg"
"2194899-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194899-107";"2022-12-20T23:17:45";"Sim";"160517";"https://dadosabertos.camara.leg.br/api/v2/deputados/160517";"Paulo Foletto";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"ES";"56";"https://www.camara.leg.br/internet/deputado/bandep/160517.jpg"
"2194899-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194899-107";"2022-12-20T23:08:13";"Não";"160558";"https://dadosabertos.camara.leg.br/api/v2/deputados/160558";"Paulo Freire Costa";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"SP";"56";"https://www.camara.leg.br/internet/deputado/bandep/160558.jpg"
"2194899-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194899-107";"2022-12-20T23:07:25";"Sim";"204461";"https://dadosabertos.camara.leg.br/api/v2/deputados/204461";"Paulo Ganime";"NOVO";"https://dadosabertos.camara.leg.br/api/v2/partidos/37901";"RJ";"56";"https://www.camara.leg.br/internet/deputado/bandep/204461.jpg"
"2194899-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194899-107";"2022-12-20T23:08:12";"Sim";"204492";"https://dadosabertos.camara.leg.br/api/v2/deputados/204492";"Paulo Guedes";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"MG";"56";"https://www.camara.leg.br/internet/deputado/bandep/204492.jpg"
"2194899-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194899-107";"2022-12-20T23:11:36";"Sim";"74400";"https://dadosabertos.camara.leg.br/api/v2/deputados/74400";"Paulo Pimenta";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"RS";"56";"https://www.camara.leg.br/internet/deputado/bandep/74400.jpg"
"2194899-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194899-107";"2022-12-20T23:12:42";"Sim";"133968";"https://dadosabertos.camara.leg.br/api/v2/deputados/133968";"Paulo Ramos";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"RJ";"56";"https://www.camara.leg.br/internet/deputado/bandep/133968.jpg"
"2194899-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194899-107";"2022-12-20T23:14:29";"Sim";"141488";"https://dadosabertos.camara.leg.br/api/v2/deputados/141488";"Paulo Teixeira";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"SP";"56";"https://www.camara.leg.br/internet/deputado/bandep/141488.jpg"
"2194899-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194899-107";"2022-12-20T23:13:08";"Sim";"90201";"https://dadosabertos.camara.leg.br/api/v2/deputados/90201";"Pedro Augusto Bezerra";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"CE";"56";"https://www.camara.leg.br/internet/deputado/bandep/90201.jpg"
"2194899-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194899-107";"2022-12-20T23:08:21";"Sim";"215045";"https://dadosabertos.camara.leg.br/api/v2/deputados/215045";"Pedro Augusto Palareti";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"RJ";"56";"https://www.camara.leg.br/internet/deputado/bandep/215045.jpg"
"2194899-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194899-107";"2022-12-20T23:11:25";"Sim";"178912";"https://dadosabertos.camara.leg.br/api/v2/deputados/178912";"Pedro Cunha Lima";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"PB";"56";"https://www.camara.leg.br/internet/deputado/bandep/178912.jpg"
"2194899-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194899-107";"2022-12-20T23:10:21";"Sim";"122974";"https://dadosabertos.camara.leg.br/api/v2/deputados/122974";"Pedro Lucas Fernandes";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"MA";"56";"https://www.camara.leg.br/internet/deputado/bandep/122974.jpg"
"2194899-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194899-107";"2022-12-20T23:09:16";"Sim";"122158";"https://dadosabertos.camara.leg.br/api/v2/deputados/122158";"Pedro Paulo";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"RJ";"56";"https://www.camara.leg.br/internet/deputado/bandep/122158.jpg"
"2194899-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194899-107";"2022-12-20T23:08:34";"Sim";"160604";"https://dadosabertos.camara.leg.br/api/v2/deputados/160604";"Pedro Uczai";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"SC";"56";"https://www.camara.leg.br/internet/deputado/bandep/160604.jpg"
"2194899-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194899-107";"2022-12-20T23:09:09";"Não";"178844";"https://dadosabertos.camara.leg.br/api/v2/deputados/178844";"Pedro Vilela";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"AL";"56";"https://www.camara.leg.br/internet/deputado/bandep/178844.jpg"
"2194899-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194899-107";"2022-12-20T23:14:04";"Não";"204406";"https://dadosabertos.camara.leg.br/api/v2/deputados/204406";"Pedro Westphalen";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"RS";"56";"https://www.camara.leg.br/internet/deputado/bandep/204406.jpg"
"2194899-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194899-107";"2022-12-20T23:09:43";"Sim";"73943";"https://dadosabertos.camara.leg.br/api/v2/deputados/73943";"Perpétua Almeida";"PCdoB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36779";"AC";"56";"https://www.camara.leg.br/internet/deputado/bandep/73943.jpg"
"2194899-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194899-107";"2022-12-20T23:23:00";"Sim";"204524";"https://dadosabertos.camara.leg.br/api/v2/deputados/204524";"Pinheirinho";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"MG";"56";"https://www.camara.leg.br/internet/deputado/bandep/204524.jpg"
"2194899-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194899-107";"2022-12-20T23:07:24";"Não";"204529";"https://dadosabertos.camara.leg.br/api/v2/deputados/204529";"Policial Katia Sastre";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"SP";"56";"https://www.camara.leg.br/internet/deputado/bandep/204529.jpg"
"2194899-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194899-107";"2022-12-20T23:13:31";"Sim";"73486";"https://dadosabertos.camara.leg.br/api/v2/deputados/73486";"Pompeo de Mattos";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"RS";"56";"https://www.camara.leg.br/internet/deputado/bandep/73486.jpg"
"2194899-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194899-107";"2022-12-20T23:08:51";"Não";"160601";"https://dadosabertos.camara.leg.br/api/v2/deputados/160601";"Pr. Marco Feliciano";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"SP";"56";"https://www.camara.leg.br/internet/deputado/bandep/160601.jpg"
"2194899-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194899-107";"2022-12-20T23:09:08";"Não";"204390";"https://dadosabertos.camara.leg.br/api/v2/deputados/204390";"Professor Alcides";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"GO";"56";"https://www.camara.leg.br/internet/deputado/bandep/204390.jpg"
"2194899-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194899-107";"2022-12-20T23:09:13";"Sim";"204383";"https://dadosabertos.camara.leg.br/api/v2/deputados/204383";"Professor Israel Batista";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"DF";"56";"https://www.camara.leg.br/internet/deputado/bandep/204383.jpg"
"2194899-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194899-107";"2022-12-20T23:09:50";"Não";"204446";"https://dadosabertos.camara.leg.br/api/v2/deputados/204446";"Professor Joziel";"PATRIOTA";"https://dadosabertos.camara.leg.br/api/v2/partidos/37907";"RJ";"56";"https://www.camara.leg.br/internet/deputado/bandep/204446.jpg"
"2194899-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194899-107";"2022-12-20T23:13:25";"Sim";"204565";"https://dadosabertos.camara.leg.br/api/v2/deputados/204565";"Professora Dayane Pimentel";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"BA";"56";"https://www.camara.leg.br/internet/deputado/bandep/204565.jpg"
"2194899-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194899-107";"2022-12-20T23:07:27";"Sim";"160639";"https://dadosabertos.camara.leg.br/api/v2/deputados/160639";"Professora Dorinha Seabra Rezende";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"TO";"56";"https://www.camara.leg.br/internet/deputado/bandep/160639.jpg"
"2194899-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194899-107";"2022-12-20T23:10:20";"Sim";"160641";"https://dadosabertos.camara.leg.br/api/v2/deputados/160641";"Professora Marcivania";"PCdoB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36779";"AP";"56";"https://www.camara.leg.br/internet/deputado/bandep/160641.jpg"
"2194899-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194899-107";"2022-12-20T23:18:13";"Sim";"204467";"https://dadosabertos.camara.leg.br/api/v2/deputados/204467";"Professora Rosa Neide";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"MT";"56";"https://www.camara.leg.br/internet/deputado/bandep/204467.jpg"
"2194899-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194899-107";"2022-12-20T23:08:46";"Sim";"178951";"https://dadosabertos.camara.leg.br/api/v2/deputados/178951";"Rafael Motta";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"RN";"56";"https://www.camara.leg.br/internet/deputado/bandep/178951.jpg"
"2194899-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194899-107";"2022-12-20T23:08:10";"Sim";"204567";"https://dadosabertos.camara.leg.br/api/v2/deputados/204567";"Raimundo Costa";"PODE";"https://dadosabertos.camara.leg.br/api/v2/partidos/36896";"BA";"56";"https://www.camara.leg.br/internet/deputado/bandep/204567.jpg"
"2194899-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194899-107";"2022-12-20T23:08:54";"Sim";"141523";"https://dadosabertos.camara.leg.br/api/v2/deputados/141523";"Raul Henry";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"PE";"56";"https://www.camara.leg.br/internet/deputado/bandep/141523.jpg"
"2194899-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194899-107";"2022-12-20T23:17:03";"Sim";"74161";"https://dadosabertos.camara.leg.br/api/v2/deputados/74161";"Reginaldo Lopes";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"MG";"56";"https://www.camara.leg.br/internet/deputado/bandep/74161.jpg"
"2194899-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194899-107";"2022-12-20T23:08:27";"Sim";"178925";"https://dadosabertos.camara.leg.br/api/v2/deputados/178925";"Rejane Dias";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"PI";"56";"https://www.camara.leg.br/internet/deputado/bandep/178925.jpg"
"2194899-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194899-107";"2022-12-20T23:07:54";"Sim";"178989";"https://dadosabertos.camara.leg.br/api/v2/deputados/178989";"Renata Abreu";"PODE";"https://dadosabertos.camara.leg.br/api/v2/partidos/36896";"SP";"56";"https://www.camara.leg.br/internet/deputado/bandep/178989.jpg"
"2194899-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194899-107";"2022-12-20T23:07:36";"Sim";"73801";"https://dadosabertos.camara.leg.br/api/v2/deputados/73801";"Renildo Calheiros";"PCdoB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36779";"PE";"56";"https://www.camara.leg.br/internet/deputado/bandep/73801.jpg"
"2194899-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194899-107";"2022-12-20T23:17:07";"Sim";"73788";"https://dadosabertos.camara.leg.br/api/v2/deputados/73788";"Ricardo Barros";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"PR";"56";"https://www.camara.leg.br/internet/deputado/bandep/73788.jpg"
"2194899-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194899-107";"2022-12-20T23:07:48";"Sim";"215042";"https://dadosabertos.camara.leg.br/api/v2/deputados/215042";"Ricardo da Karol";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"RJ";"56";"https://www.camara.leg.br/internet/deputado/bandep/215042.jpg"
"2194899-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194899-107";"2022-12-20T23:08:05";"Não";"204362";"https://dadosabertos.camara.leg.br/api/v2/deputados/204362";"Ricardo Guidi";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"SC";"56";"https://www.camara.leg.br/internet/deputado/bandep/204362.jpg"
"2194899-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194899-107";"2022-12-20T23:13:55";"Sim";"213274";"https://dadosabertos.camara.leg.br/api/v2/deputados/213274";"Ricardo Silva";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"SP";"56";"https://www.camara.leg.br/internet/deputado/bandep/213274.jpg"
"2194899-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194899-107";"2022-12-20T23:10:07";"Sim";"178920";"https://dadosabertos.camara.leg.br/api/v2/deputados/178920";"Ricardo Teobaldo";"PODE";"https://dadosabertos.camara.leg.br/api/v2/partidos/36896";"PE";"56";"https://www.camara.leg.br/internet/deputado/bandep/178920.jpg"
"2194899-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194899-107";"2022-12-20T23:07:41";"Sim";"204489";"https://dadosabertos.camara.leg.br/api/v2/deputados/204489";"Robério Monteiro";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"CE";"56";"https://www.camara.leg.br/internet/deputado/bandep/204489.jpg"
"2194899-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194899-107";"2022-12-20T23:08:25";"Não";"152610";"https://dadosabertos.camara.leg.br/api/v2/deputados/152610";"Roberto Alves";"REPUBLICANOS";"https://dadosabertos.camara.leg.br/api/v2/partidos/37908";"SP";"56";"https://www.camara.leg.br/internet/deputado/bandep/152610.jpg"
"2194899-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194899-107";"2022-12-20T23:07:55";"Não";"160653";"https://dadosabertos.camara.leg.br/api/v2/deputados/160653";"Roberto de Lucena";"REPUBLICANOS";"https://dadosabertos.camara.leg.br/api/v2/partidos/37908";"SP";"56";"https://www.camara.leg.br/internet/deputado/bandep/160653.jpg"
"2194899-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194899-107";"2022-12-20T23:08:18";"Sim";"204530";"https://dadosabertos.camara.leg.br/api/v2/deputados/204530";"Rodrigo Agostinho";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"SP";"56";"https://www.camara.leg.br/internet/deputado/bandep/204530.jpg"
"2194899-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194899-107";"2022-12-20T23:08:47";"Não";"204366";"https://dadosabertos.camara.leg.br/api/v2/deputados/204366";"Rodrigo Coelho";"PODE";"https://dadosabertos.camara.leg.br/api/v2/partidos/36896";"SC";"56";"https://www.camara.leg.br/internet/deputado/bandep/204366.jpg"
"2194899-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194899-107";"2022-12-20T23:08:14";"Sim";"141531";"https://dadosabertos.camara.leg.br/api/v2/deputados/141531";"Rodrigo de Castro";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"MG";"56";"https://www.camara.leg.br/internet/deputado/bandep/141531.jpg"
"2194899-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194899-107";"2022-12-20T23:08:06";"Sim";"74693";"https://dadosabertos.camara.leg.br/api/v2/deputados/74693";"Rodrigo Maia";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"RJ";"56";"https://www.camara.leg.br/internet/deputado/bandep/74693.jpg"
"2194899-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194899-107";"2022-12-20T23:07:19";"Sim";"204480";"https://dadosabertos.camara.leg.br/api/v2/deputados/204480";"Rogério Correia";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"MG";"56";"https://www.camara.leg.br/internet/deputado/bandep/204480.jpg"
"2194899-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194899-107";"2022-12-20T23:13:50";"Não";"160651";"https://dadosabertos.camara.leg.br/api/v2/deputados/160651";"Rogério Peninha Mendonça";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"SC";"56";"https://www.camara.leg.br/internet/deputado/bandep/160651.jpg"
"2194899-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194899-107";"2022-12-20T23:08:26";"Sim";"178861";"https://dadosabertos.camara.leg.br/api/v2/deputados/178861";"Ronaldo Carletto";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"BA";"56";"https://www.camara.leg.br/internet/deputado/bandep/178861.jpg"
"2194899-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194899-107";"2022-12-20T23:17:35";"Não";"204525";"https://dadosabertos.camara.leg.br/api/v2/deputados/204525";"Rosana Valle";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"SP";"56";"https://www.camara.leg.br/internet/deputado/bandep/204525.jpg"
"2194899-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194899-107";"2022-12-20T23:08:45";"Não";"178945";"https://dadosabertos.camara.leg.br/api/v2/deputados/178945";"Rosangela Gomes";"REPUBLICANOS";"https://dadosabertos.camara.leg.br/api/v2/partidos/37908";"RJ";"56";"https://www.camara.leg.br/internet/deputado/bandep/178945.jpg"
"2194899-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194899-107";"2022-12-20T23:08:56";"Sim";"204357";"https://dadosabertos.camara.leg.br/api/v2/deputados/204357";"Rose Modesto";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"MS";"56";"https://www.camara.leg.br/internet/deputado/bandep/204357.jpg"
"2194899-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194899-107";"2022-12-20T23:08:31";"Sim";"73466";"https://dadosabertos.camara.leg.br/api/v2/deputados/73466";"Rubens Bueno";"CIDADANIA";"https://dadosabertos.camara.leg.br/api/v2/partidos/37905";"PR";"56";"https://www.camara.leg.br/internet/deputado/bandep/73466.jpg"
