"idVotacao";"uriVotacao";"siglaOrgao";"descricao";"siglaBancada";"uriBancada";"orientacao"
"2254287-66";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254287-66";"PLEN";"Rejeitado o destaque. Sim: 125; não: 187; total: 312.";"PSC";"https://dadosabertos.camara.leg.br/api/v2/partidos/36833";"Não"
"2254287-66";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254287-66";"PLEN";"Rejeitado o destaque. Sim: 125; não: 187; total: 312.";"Oposição";"";""
"2254287-66";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254287-66";"PLEN";"Rejeitado o destaque. Sim: 125; não: 187; total: 312.";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"Não"
"2254287-66";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254287-66";"PLEN";"Rejeitado o destaque. Sim: 125; não: 187; total: 312.";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"Liberado"
"2254287-66";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254287-66";"PLEN";"Rejeitado o destaque. Sim: 125; não: 187; total: 312.";"Patriota";"https://dadosabertos.camara.leg.br/api/v2/partidos/37907";"Não"
"2254287-66";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254287-66";"PLEN";"Rejeitado o destaque. Sim: 125; não: 187; total: 312.";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"Sim"
"2254287-66";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254287-66";"PLEN";"Rejeitado o destaque. Sim: 125; não: 187; total: 312.";"PTB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36845";"Não"
"2254287-66";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254287-66";"PLEN";"Rejeitado o destaque. Sim: 125; não: 187; total: 312.";"Novo";"https://dadosabertos.camara.leg.br/api/v2/partidos/37901";"Não"
"2254287-66";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254287-66";"PLEN";"Rejeitado o destaque. Sim: 125; não: 187; total: 312.";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"Não"
"2254287-66";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254287-66";"PLEN";"Rejeitado o destaque. Sim: 125; não: 187; total: 312.";"Minoria";"";""
"2254287-66";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254287-66";"PLEN";"Rejeitado o destaque. Sim: 125; não: 187; total: 312.";"PROS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36763";"Não"
"2254287-66";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254287-66";"PLEN";"Rejeitado o destaque. Sim: 125; não: 187; total: 312.";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"Não"
"2254287-66";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254287-66";"PLEN";"Rejeitado o destaque. Sim: 125; não: 187; total: 312.";"Cidadania";"https://dadosabertos.camara.leg.br/api/v2/partidos/37905";"Não"
"2254287-66";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254287-66";"PLEN";"Rejeitado o destaque. Sim: 125; não: 187; total: 312.";"PSOL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36839";"Sim"
"2254287-66";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254287-66";"PLEN";"Rejeitado o destaque. Sim: 125; não: 187; total: 312.";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"Sim"
"2254287-66";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254287-66";"PLEN";"Rejeitado o destaque. Sim: 125; não: 187; total: 312.";"Republican";"";"Não"
"2254287-66";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254287-66";"PLEN";"Rejeitado o destaque. Sim: 125; não: 187; total: 312.";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"Não"
"2254287-66";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254287-66";"PLEN";"Rejeitado o destaque. Sim: 125; não: 187; total: 312.";"Maioria";"";"Não"
"2254287-66";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254287-66";"PLEN";"Rejeitado o destaque. Sim: 125; não: 187; total: 312.";"GOV.";"";""
"2254287-66";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254287-66";"PLEN";"Rejeitado o destaque. Sim: 125; não: 187; total: 312.";"DEM";"https://dadosabertos.camara.leg.br/api/v2/partidos/36769";"Não"
"2254287-66";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254287-66";"PLEN";"Rejeitado o destaque. Sim: 125; não: 187; total: 312.";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"Não"
"2254287-66";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254287-66";"PLEN";"Rejeitado o destaque. Sim: 125; não: 187; total: 312.";"Solidaried";"";"Não"
"2254287-63";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254287-63";"PLEN";"Rejeitado o destaque. Sim: 124; não: 228; total: 352.";"Republican";"";"Não"
"2254287-63";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254287-63";"PLEN";"Rejeitado o destaque. Sim: 124; não: 228; total: 352.";"GOV.";"";""
"2254287-63";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254287-63";"PLEN";"Rejeitado o destaque. Sim: 124; não: 228; total: 352.";"Cidadania";"https://dadosabertos.camara.leg.br/api/v2/partidos/37905";""
"2254287-63";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254287-63";"PLEN";"Rejeitado o destaque. Sim: 124; não: 228; total: 352.";"Rede";"https://dadosabertos.camara.leg.br/api/v2/partidos/36886";""
"2254287-63";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254287-63";"PLEN";"Rejeitado o destaque. Sim: 124; não: 228; total: 352.";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"Não"
"2254287-63";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254287-63";"PLEN";"Rejeitado o destaque. Sim: 124; não: 228; total: 352.";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"Não"
"2254287-63";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254287-63";"PLEN";"Rejeitado o destaque. Sim: 124; não: 228; total: 352.";"Novo";"https://dadosabertos.camara.leg.br/api/v2/partidos/37901";"Não"
"2254287-63";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254287-63";"PLEN";"Rejeitado o destaque. Sim: 124; não: 228; total: 352.";"Maioria";"";"Não"
"2254287-63";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254287-63";"PLEN";"Rejeitado o destaque. Sim: 124; não: 228; total: 352.";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"Não"
"2254287-63";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254287-63";"PLEN";"Rejeitado o destaque. Sim: 124; não: 228; total: 352.";"PROS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36763";"Não"
"2254287-63";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254287-63";"PLEN";"Rejeitado o destaque. Sim: 124; não: 228; total: 352.";"Minoria";"";""
"2254287-63";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254287-63";"PLEN";"Rejeitado o destaque. Sim: 124; não: 228; total: 352.";"Patriota";"https://dadosabertos.camara.leg.br/api/v2/partidos/37907";"Não"
"2254287-63";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254287-63";"PLEN";"Rejeitado o destaque. Sim: 124; não: 228; total: 352.";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"Não"
"2254287-63";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254287-63";"PLEN";"Rejeitado o destaque. Sim: 124; não: 228; total: 352.";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"Sim"
"2254287-63";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254287-63";"PLEN";"Rejeitado o destaque. Sim: 124; não: 228; total: 352.";"Solidaried";"";"Não"
"2254287-63";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254287-63";"PLEN";"Rejeitado o destaque. Sim: 124; não: 228; total: 352.";"Podemos";"";"Sim"
"2254287-63";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254287-63";"PLEN";"Rejeitado o destaque. Sim: 124; não: 228; total: 352.";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"Não"
"2254287-63";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254287-63";"PLEN";"Rejeitado o destaque. Sim: 124; não: 228; total: 352.";"PTB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36845";"Não"
"2254287-63";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254287-63";"PLEN";"Rejeitado o destaque. Sim: 124; não: 228; total: 352.";"PCdoB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36779";"Sim"
"2254287-63";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254287-63";"PLEN";"Rejeitado o destaque. Sim: 124; não: 228; total: 352.";"PSL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36837";"Não"
"2254287-63";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254287-63";"PLEN";"Rejeitado o destaque. Sim: 124; não: 228; total: 352.";"PSOL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36839";"Sim"
"2254287-63";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254287-63";"PLEN";"Rejeitado o destaque. Sim: 124; não: 228; total: 352.";"PSC";"https://dadosabertos.camara.leg.br/api/v2/partidos/36833";"Não"
"2254287-63";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254287-63";"PLEN";"Rejeitado o destaque. Sim: 124; não: 228; total: 352.";"PV";"https://dadosabertos.camara.leg.br/api/v2/partidos/36851";""
"2254287-63";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254287-63";"PLEN";"Rejeitado o destaque. Sim: 124; não: 228; total: 352.";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"Sim"
"2254287-63";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254287-63";"PLEN";"Rejeitado o destaque. Sim: 124; não: 228; total: 352.";"DEM";"https://dadosabertos.camara.leg.br/api/v2/partidos/36769";"Não"
"2254287-63";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254287-63";"PLEN";"Rejeitado o destaque. Sim: 124; não: 228; total: 352.";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"Liberado"
"2254287-63";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254287-63";"PLEN";"Rejeitado o destaque. Sim: 124; não: 228; total: 352.";"Avante";"https://dadosabertos.camara.leg.br/api/v2/partidos/36898";"Não"
"2254287-63";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254287-63";"PLEN";"Rejeitado o destaque. Sim: 124; não: 228; total: 352.";"Oposição";"";""
"2254287-60";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254287-60";"PLEN";"Mantido o texto. Sim: 309; não: 99; total: 408.";"Novo";"https://dadosabertos.camara.leg.br/api/v2/partidos/37901";"Sim"
"2254287-60";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254287-60";"PLEN";"Mantido o texto. Sim: 309; não: 99; total: 408.";"PROS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36763";"Sim"
"2254287-60";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254287-60";"PLEN";"Mantido o texto. Sim: 309; não: 99; total: 408.";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"Sim"
"2254287-60";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254287-60";"PLEN";"Mantido o texto. Sim: 309; não: 99; total: 408.";"Patriota";"https://dadosabertos.camara.leg.br/api/v2/partidos/37907";"Sim"
"2254287-60";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254287-60";"PLEN";"Mantido o texto. Sim: 309; não: 99; total: 408.";"Maioria";"";"Sim"
"2254287-60";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254287-60";"PLEN";"Mantido o texto. Sim: 309; não: 99; total: 408.";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";""
"2254287-60";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254287-60";"PLEN";"Mantido o texto. Sim: 309; não: 99; total: 408.";"Avante";"https://dadosabertos.camara.leg.br/api/v2/partidos/36898";"Sim"
"2254287-60";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254287-60";"PLEN";"Mantido o texto. Sim: 309; não: 99; total: 408.";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"Sim"
"2254287-60";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254287-60";"PLEN";"Mantido o texto. Sim: 309; não: 99; total: 408.";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"Sim"
"2254287-60";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254287-60";"PLEN";"Mantido o texto. Sim: 309; não: 99; total: 408.";"Republican";"";"Sim"
"2254287-60";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254287-60";"PLEN";"Mantido o texto. Sim: 309; não: 99; total: 408.";"Podemos";"";"Não"
"2254287-60";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254287-60";"PLEN";"Mantido o texto. Sim: 309; não: 99; total: 408.";"PCdoB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36779";"Não"
"2254287-60";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254287-60";"PLEN";"Mantido o texto. Sim: 309; não: 99; total: 408.";"DEM";"https://dadosabertos.camara.leg.br/api/v2/partidos/36769";"Sim"
"2254287-60";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254287-60";"PLEN";"Mantido o texto. Sim: 309; não: 99; total: 408.";"Oposição";"";""
"2254287-60";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254287-60";"PLEN";"Mantido o texto. Sim: 309; não: 99; total: 408.";"PV";"https://dadosabertos.camara.leg.br/api/v2/partidos/36851";""
"2254287-60";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254287-60";"PLEN";"Mantido o texto. Sim: 309; não: 99; total: 408.";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"Não"
"2254287-60";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254287-60";"PLEN";"Mantido o texto. Sim: 309; não: 99; total: 408.";"Minoria";"";"Não"
"2254287-60";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254287-60";"PLEN";"Mantido o texto. Sim: 309; não: 99; total: 408.";"GOV.";"";""
"2254287-60";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254287-60";"PLEN";"Mantido o texto. Sim: 309; não: 99; total: 408.";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"Liberado"
"2254287-60";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254287-60";"PLEN";"Mantido o texto. Sim: 309; não: 99; total: 408.";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"Sim"
"2254287-60";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254287-60";"PLEN";"Mantido o texto. Sim: 309; não: 99; total: 408.";"PSL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36837";"Sim"
"2254287-60";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254287-60";"PLEN";"Mantido o texto. Sim: 309; não: 99; total: 408.";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"Não"
"2254287-60";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254287-60";"PLEN";"Mantido o texto. Sim: 309; não: 99; total: 408.";"PSOL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36839";"Não"
"2254287-60";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254287-60";"PLEN";"Mantido o texto. Sim: 309; não: 99; total: 408.";"PSC";"https://dadosabertos.camara.leg.br/api/v2/partidos/36833";"Sim"
"2254287-60";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254287-60";"PLEN";"Mantido o texto. Sim: 309; não: 99; total: 408.";"Rede";"https://dadosabertos.camara.leg.br/api/v2/partidos/36886";""
"2254287-60";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254287-60";"PLEN";"Mantido o texto. Sim: 309; não: 99; total: 408.";"Solidaried";"";"Sim"
"2254287-60";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254287-60";"PLEN";"Mantido o texto. Sim: 309; não: 99; total: 408.";"PTB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36845";"Sim"
"2254287-60";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254287-60";"PLEN";"Mantido o texto. Sim: 309; não: 99; total: 408.";"Cidadania";"https://dadosabertos.camara.leg.br/api/v2/partidos/37905";""
"2254287-56";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254287-56";"PLEN";"Aprovado o Projeto de Lei de Complementar nº 150, de 2020, ressalvados os destaques. Sim: 359; não: 17; total: 376.";"Minoria";"";"Sim"
"2254287-56";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254287-56";"PLEN";"Aprovado o Projeto de Lei de Complementar nº 150, de 2020, ressalvados os destaques. Sim: 359; não: 17; total: 376.";"PSC";"https://dadosabertos.camara.leg.br/api/v2/partidos/36833";"Sim"
"2254287-56";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254287-56";"PLEN";"Aprovado o Projeto de Lei de Complementar nº 150, de 2020, ressalvados os destaques. Sim: 359; não: 17; total: 376.";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"Sim"
"2254287-56";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254287-56";"PLEN";"Aprovado o Projeto de Lei de Complementar nº 150, de 2020, ressalvados os destaques. Sim: 359; não: 17; total: 376.";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"Sim"
"2254287-56";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254287-56";"PLEN";"Aprovado o Projeto de Lei de Complementar nº 150, de 2020, ressalvados os destaques. Sim: 359; não: 17; total: 376.";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"Sim"
"2254287-56";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254287-56";"PLEN";"Aprovado o Projeto de Lei de Complementar nº 150, de 2020, ressalvados os destaques. Sim: 359; não: 17; total: 376.";"Republican";"";"Sim"
"2254287-56";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254287-56";"PLEN";"Aprovado o Projeto de Lei de Complementar nº 150, de 2020, ressalvados os destaques. Sim: 359; não: 17; total: 376.";"Rede";"https://dadosabertos.camara.leg.br/api/v2/partidos/36886";"Sim"
"2254287-56";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254287-56";"PLEN";"Aprovado o Projeto de Lei de Complementar nº 150, de 2020, ressalvados os destaques. Sim: 359; não: 17; total: 376.";"Solidaried";"";"Sim"
"2254287-56";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254287-56";"PLEN";"Aprovado o Projeto de Lei de Complementar nº 150, de 2020, ressalvados os destaques. Sim: 359; não: 17; total: 376.";"Maioria";"";"Sim"
"2254287-56";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254287-56";"PLEN";"Aprovado o Projeto de Lei de Complementar nº 150, de 2020, ressalvados os destaques. Sim: 359; não: 17; total: 376.";"PSOL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36839";"Sim"
"2254287-56";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254287-56";"PLEN";"Aprovado o Projeto de Lei de Complementar nº 150, de 2020, ressalvados os destaques. Sim: 359; não: 17; total: 376.";"PTB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36845";"Sim"
"2254287-56";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254287-56";"PLEN";"Aprovado o Projeto de Lei de Complementar nº 150, de 2020, ressalvados os destaques. Sim: 359; não: 17; total: 376.";"Avante";"https://dadosabertos.camara.leg.br/api/v2/partidos/36898";"Sim"
"2254287-56";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254287-56";"PLEN";"Aprovado o Projeto de Lei de Complementar nº 150, de 2020, ressalvados os destaques. Sim: 359; não: 17; total: 376.";"GOV.";"";"Não"
"2254287-56";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254287-56";"PLEN";"Aprovado o Projeto de Lei de Complementar nº 150, de 2020, ressalvados os destaques. Sim: 359; não: 17; total: 376.";"Cidadania";"https://dadosabertos.camara.leg.br/api/v2/partidos/37905";"Sim"
"2254287-56";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254287-56";"PLEN";"Aprovado o Projeto de Lei de Complementar nº 150, de 2020, ressalvados os destaques. Sim: 359; não: 17; total: 376.";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"Sim"
"2254287-56";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254287-56";"PLEN";"Aprovado o Projeto de Lei de Complementar nº 150, de 2020, ressalvados os destaques. Sim: 359; não: 17; total: 376.";"Patriota";"https://dadosabertos.camara.leg.br/api/v2/partidos/37907";"Sim"
"2254287-56";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254287-56";"PLEN";"Aprovado o Projeto de Lei de Complementar nº 150, de 2020, ressalvados os destaques. Sim: 359; não: 17; total: 376.";"PSL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36837";"Sim"
"2254287-56";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254287-56";"PLEN";"Aprovado o Projeto de Lei de Complementar nº 150, de 2020, ressalvados os destaques. Sim: 359; não: 17; total: 376.";"PROS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36763";"Sim"
"2254287-56";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254287-56";"PLEN";"Aprovado o Projeto de Lei de Complementar nº 150, de 2020, ressalvados os destaques. Sim: 359; não: 17; total: 376.";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"Sim"
"2254287-56";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254287-56";"PLEN";"Aprovado o Projeto de Lei de Complementar nº 150, de 2020, ressalvados os destaques. Sim: 359; não: 17; total: 376.";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"Sim"
"2254287-56";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254287-56";"PLEN";"Aprovado o Projeto de Lei de Complementar nº 150, de 2020, ressalvados os destaques. Sim: 359; não: 17; total: 376.";"PV";"https://dadosabertos.camara.leg.br/api/v2/partidos/36851";"Sim"
"2254287-56";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2254287-56";"PLEN";"Aprovado o Projeto de Lei de Complementar nº 150, de 2020, ressalvados os destaques. Sim: 359; não: 17; total: 376.";"Oposição";"";"Sim"
