"id";"uri";"urlDocumentoPauta";"dataHoraInicio";"dataHoraFim";"situacao";"descricao";"descricaoTipo";"localExterno";"localCamara.nome";"localCamara.predio";"localCamara.sala";"localCamara.andar"
"62003";"https://dadosabertos.camara.leg.br/api/v2/eventos/62003";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2028859";"2021-06-22T14:06:49";"2021-06-22T15:31:31";"Encerrada (Final)";"Em atenção aos requerimentos nº 42/2021 CTUR, de autoria do deputado Igor Timo e nº 55/2021 CCULT, de autoria da deputada Alice Portugal.

Convidados:

1) ELIAS RICHE - Presidente da Estação Primeira de Mangueira -RJ (confirmado);

2) CÉLIO TURINO - Historiador e Escritor (confirmado);

3) ZELITO MIRANDA - Cantor (confirmado)

4) JOÃO JORGE - Presidente do Olodum (confirmado);

5) WESLEN MOREIRA - Presidente da Federação das Agremiações do Carnaval da Bahia (confirmado).";"Audiência Pública";"";"Anexo II, Plenário 08";"";"";""
"62070";"https://dadosabertos.camara.leg.br/api/v2/eventos/62070";"";"2021-06-22T14:00:00";"2021-06-22T15:36:00";"Encerrada";"Breves Comunicados";"Outro Evento";"";"Plenário da Câmara dos Deputados";"";"";""
"61974";"https://dadosabertos.camara.leg.br/api/v2/eventos/61974";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2030053";"2021-06-22T13:23:55";"2021-06-22T14:01:35";"Encerrada (Final)";"Discussão e votação de propostas.";"Reunião Deliberativa";"";"Anexo II, Plenário 08";"";"";""
"61976";"https://dadosabertos.camara.leg.br/api/v2/eventos/61976";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2030633";"2021-06-22T13:06:34";"2021-06-22T13:46:59";"Encerrada (Final)";"Discussão e Votação de Proposições";"Reunião Deliberativa";"";"Anexo II, Plenário 12";"";"";""
"62024";"https://dadosabertos.camara.leg.br/api/v2/eventos/62024";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2029828";"2021-06-22T13:00:00";"";"Encerrada (Termo)";"Discussão e Votação de Propostas";"Reunião Deliberativa";"";"Anexo II, Plenário 01";"";"";""
"61995";"https://dadosabertos.camara.leg.br/api/v2/eventos/61995";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2029059";"2021-06-22T11:06:52";"2021-06-22T12:22:32";"Encerrada (Final)";"PAUTA SUJEITA A ALTERAÇÕES

ITEM ÚNICO:

Discussão e votação do Parecer do Deputado João Marcelo Souza - MDB/MA, relator do Processo nº 14/19, referente à Representação nº 15/19, do Partido dos Trabalhadores - PT, em desfavor do Deputado Coronel Tadeu - PSL/SP.

(Concedida vista conjunta aos Deputados: Dra. Soraya Manato, Ivan Valente e Marcelo Nilo, em 15/06/21).";"Reunião Deliberativa";"";"Anexo II, Plenário 13";"";"";""
"61587";"https://dadosabertos.camara.leg.br/api/v2/eventos/61587";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2012969";"2021-06-22T10:11:03";"2021-06-22T11:52:08";"Encerrada (Final)";"Em atendimento aos Requerimentos nº 30/2021, de autoria do Deputado Sidney Leite, e nº 42/2021, de autoria do Deputado Jesus Sérgio.

Convidados:

1) PAULO GONÇALVES CERQUEIRA (Confirmado)
   Diretor do Departamento de Políticas Sociais e Universalização do Acesso à Energia Elétrica
   Ministério de Minas e Energia

2) HUGO LAMIN (Confirmado)
   Superintendente Adjunto de Regulação dos Serviços de Distribuição - SRD
   ANEEL

3) RENATA FALCÃO (Confirmada)
     Superintendente de Programas de Governo
     EMERSON SALVADOR (Confirmado)
     Gerente dos Programas Luz para Todos e Mais Luz na Amazônia
   ELETROBRAS";"Audiência Pública";"";"Anexo II, Plenário 14";"";"";""
"62041";"https://dadosabertos.camara.leg.br/api/v2/eventos/62041";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2030505";"2021-06-22T10:07:59";"2021-06-22T11:29:39";"Encerrada (Final)";"Discussão e Votação de Propostas";"Reunião Deliberativa";"";"Anexo II, Plenário 11";"";"";""
"61968";"https://dadosabertos.camara.leg.br/api/v2/eventos/61968";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2027684";"2021-06-22T09:18:00";"2021-06-22T13:00:00";"Encerrada (Final)";"Reunião Deliberativa Extraordinária";"Reunião Deliberativa";"";"Anexo II, Plenário 12";"";"";""
"61967";"https://dadosabertos.camara.leg.br/api/v2/eventos/61967";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2027603";"2021-06-22T09:23:58";"2021-06-22T09:40:07";"Encerrada (Final)";"1. Designação do Relator e
2. Definição do Plano de Trabalho.";"Reunião Deliberativa";"";"Anexo II, Plenário 01";"";"";""
"61878";"https://dadosabertos.camara.leg.br/api/v2/eventos/61878";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2029268";"2021-06-22T09:21:53";"2021-06-22T13:17:09";"Encerrada (Final)";"(REQ 26/2021 CFFC, do deputado Vanderlei Macris

1) SR. TARCÍSIO GOMES DE FREITAS (Confirmado)
   Ministro de Estado da Infraestrutura";"Audiência Pública";"";"Anexo II, Plenário 02";"";"";""
"61880";"https://dadosabertos.camara.leg.br/api/v2/eventos/61880";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2029764";"2021-06-22T09:05:36";"2021-06-22T09:20:52";"Encerrada (Final)";"Discussão e Votação de Proposições";"Reunião Deliberativa";"";"Anexo II, Plenário 14";"";"";""
"61970";"https://dadosabertos.camara.leg.br/api/v2/eventos/61970";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2029556";"2021-06-22T09:03:18";"2021-06-22T10:09:10";"Encerrada (Final)";"Discussão e votação de propostas";"Reunião Deliberativa";"";"Anexo II, Plenário 06";"";"";""
"62057";"https://dadosabertos.camara.leg.br/api/v2/eventos/62057";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2031742";"2021-06-21T15:29:00";"2021-06-21T21:22:00";"Encerrada";"Sessão Deliberativa Extraordinária (virtual)";"Sessão Deliberativa";"";"Plenário da Câmara dos Deputados";"";"";""
"61960";"https://dadosabertos.camara.leg.br/api/v2/eventos/61960";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2027393";"2021-06-21T15:00:00";"2021-06-21T20:51:00";"Encerrada (Final)";"Visita técnica às dependências da Secretaria de Tecnologia da Informação do Tribunal Superior Eleitoral, para apresentação do sistema eletrônico de votação das eleições.

Participação dos membros da Comissão condicionada à confirmação antecipada de presença.

Em atendimento ao Requerimento nº 24, do Deputado Filipe Barros.";"Visita Técnica";"Secretaria de Tecnologia da Informação do TSE";"";"";"";""
"61950";"https://dadosabertos.camara.leg.br/api/v2/eventos/61950";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2026712";"2021-06-21T14:41:16";"2021-06-21T17:00:37";"Encerrada (Final)";"(Requerimentos nº 51/2021, dos deputados Luiza Erundina e Rui Falcão, nº 53/2021, do deputado Vitor Lippi, nº 57/2021, do deputado Coronel Chrisóstomo, e nº 59/2021, do deputado Paulo Ganime, todos subscritos pelos deputados Aliel Machado, Bira do Pindaré, Nilto Tatto e Ted Conti. O Requerimento nº 57/2021 foi subscrito, ainda, pelo deputado Bibo Nunes).

PALESTRANTES:

PATRICIA BLANCO
Presidente do Instituto Palavra Aberta
(Confirmada)

FRANCISCO ROLFSEN BELDA
Presidente do Instituto para o Desenvolvimento do Jornalismo - Projor
(Confirmado)

MARCELO RECH
Presidente da Associação Nacional de Jornais - ANJ 
(Confirmado)

MARCELO TRÄSEL
Presidente da Associação Brasileira de Jornalismo Investigativo - Abraji
(Confirmado)

SÉRGIO LÜDTKE
Coordenador do Projeto Comprova
(Confirmado)

THIAGO TAVARES 
Presidente da SaferNet Brasil
(Confirmado)

CAIO MACHADO 
Diretor Executivo do Instituto Vero
(Confirmado)

RODRIGO MURTINHO DE MARTINEZ
Diretor do Instituto de Comunicação e Informação Científica e Tecnológica em Saúde da Fundação Oswaldo Cruz - Fiocruz
(Confirmado)

JOÃO HENRIQUE RAFAEL
Representante da União Pró-Vacina (UPVacina) 
(Confirmado)

Representante do Instituto Butantan
(Não comparecerá)";"Audiência Pública";"";"Anexo II, Plenário 13";"";"";""
"61979";"https://dadosabertos.camara.leg.br/api/v2/eventos/61979";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2027959";"2021-06-21T14:37:46";"2021-06-21T16:27:53";"Encerrada (Final)";"Discutir os projetos e propostas que o Brasil levará à Conferência do Clima em Glasgow - COP26

Em atendimento ao Requerimento nº 036/2021 - CREDN, de autoria do Deputado Camilo Capiberibe (PSB/AP), David Miranda (PSOL/RJ) e Paulão (PT/AL)

Convidados:

-NATALIE UNTERSTELL - Representante do Instituto Talanoa; (*)
-CAROLINE DIHL PROLO - Representante da Stocche Forbes/LACLIMA; (*)
-MARINA GROSSI - Representante da Conselho Empresarial Brasileiro para o Desenvolvimento Sustentável; (*)
-SUELY ARAÚJO - Representante do Observatório do Clima; (*)
-SINEIA WAPICHANA - Representante do Conselho Indígena de Roraima (*);
-MARCELO ROCHA - Representante da Fridays for Future Brasil; (*)
- Conselheiro ANDRÉ DUNHAM MACIEL, chefe da Divisão de Meio Ambiente II do Ministério das Relações Exteriores. (*)


presença confirmada (*)";"Audiência Pública";"";"Anexo II, Plenário 05";"";"";""
"61951";"https://dadosabertos.camara.leg.br/api/v2/eventos/61951";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2027134";"2021-06-21T14:07:36";"2021-06-21T16:12:17";"Encerrada (Final)";"1) ADERSON LUZ CARVALHO (Confirmado)
     Superintendente da Associação Reabilitar

2) ANGELO ROBERTO GONÇALVES  (Confirmado)
     Coordenador-Geral de Saúde da Pessoa com Deficiência do Ministério da Saúde

3) NATÁLIA LISCE FIORAVANTE DINIZ (Confirmada)
     Coordenadora da Unidade de Consultoria e Assessoria da Federação Estadual das APAES

4) TELMO HOELZ (Confirmado)
     Superintendente-geral da Associação Fluminense de Reabilitação e Conselheiro Científico da           Federação Nacional das Associações Pestalozzi - FENAPESTALOZZI

5) TEREZA CRISTINA SANTIAGO E FARIA (Confirmada)
     Diretora do Centro Integrado de Reabilitação - CER de Diamantina

6) TEREZA MARIA BARRETO DO AMARAL   
     Presidente da Pestalozzi de Maceió

7) THAÍS NORONHA (Confirmada)
     Coordenadora de Reabilitação Física e Visual do Centro Integrado de Reabilitação - CER III de                Pará de Minas


Requerimento 86/2021 de autoria da Dep. Tereza Nelma subscrito pelos Dep. Leandre, Dulce Miranda, Carla Dickson, Dr. Frederico, Dra. Soraya Manato, Vivi Reis, Flávia Morais, Jorge Solla, Rejane Dias e Francisco Jr.";"Audiência Pública";"";"Anexo II, Plenário 07";"";"";""
"61854";"https://dadosabertos.camara.leg.br/api/v2/eventos/61854";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2024752";"2021-06-21T14:06:07";"2021-06-21T17:40:47";"Encerrada (Final)";"Audiência Pública em atendimento aos Requerimentos nº 34 e 35 de 2021, de autoria dos Deputados Fred Costa, Fábio Mitidieri e Joaquim Passarinho, para debater o Projeto de Lei no 2.452/2011, que dispõe sobre a vaquejada como atividade desportiva formal.

CONVIDADOS CONFIRMADOS:

Sr. Randel Silva, Perito Ambiental;
Sr. Helio Cordeiro Manso Filho, Membro das comissões de Bem-Estar Animal (BEA), da Associação Brasileira dos Médicos Veterinários de Equídeos (ABRAVEQ) e da Federação Ibero-Americana de Associações de Veterinários Equinos (FIAVE);
Sra. Katia Franco, Vereadora de Juiz de Fora . MG;
Sr. César Fabiano Vilela, Médico-veterinário, pós-graduado em Perícia Judicial Veterinária, pós-graduado em Medicina Veterinária Legal.
Sra. Cathya Goulart - Vereadora da cidade de Pains . MG;
Sr. Diego Barbosa de Freitas, Médico-veterinário pós-graduando em comportamento e bem-estar animal
Sra. Raíssa Karolliny Salgueiro Cruz, Docente do Curso de Medicina Veterinária do Centro Universitário Cesmac, Maceió - AL;
Sra. Monique Mosca Gonçalves - Promotora de Justiça do Ministério  Público do Estado de  Minas Gerais
Sra. Vania Plaza Nunes - Medica Veterinária Fórum.


.";"Audiência Pública";"";"Anexo II, Plenário 06";"";"";""
"61947";"https://dadosabertos.camara.leg.br/api/v2/eventos/61947";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2026678";"2021-06-21T14:05:00";"2021-06-21T16:29:00";"Encerrada";"1) NÉLIO HAND, Diretor executivo da Associação de Avicultores do Espírito Santo - AVES; (confirmado)

2) AURELIANO COSTA, Superintendente do Ministério da Agricultura no Espírito Santo; (confirmado)

3) SILVIO FARNESE, Diretor do Departamento de Comercialização e Abastecimento da Secretaria de Política Agrícola do Ministério da Agricultura - MAPA; (confirmada)

4) BRUNO LUCCHI, Diretor Técnico da Confederação Nacional de Agricultura e Pecuária - CNA; (confirmado)

5) DIRACY BETÂNEA LACERDA, Superintendente de Abastecimento Social da Companhia Nacional de Abastecimento - Conab; (confirmada)

6) KERLEY MESQUITA DE SOUZA, Superintendente Regional do Espírito Santo da Companhia Nacional de Abastecimento - Conab/ES; (confirmado)

7) RICARDO SANTIN, Presidente da Associação Brasileira de Proteína Animal - ABPA; (confirmado)

8) CESÁRIO RAMALHO, Presidente Institucional da Associação Brasileira dos Produtores de Milho - Abramilho. (confirmado)



(REQ 51/2021 CAPADR, da deputada Dra. Soraya Manato)";"Audiência Pública";"";"Anexo II, Plenário 08";"";"";""
"62056";"https://dadosabertos.camara.leg.br/api/v2/eventos/62056";"";"2021-06-21T14:00:00";"2021-06-21T15:30:00";"Encerrada";"Breves Comunicados";"Outro Evento";"";"Plenário da Câmara dos Deputados";"";"";""
"62017";"https://dadosabertos.camara.leg.br/api/v2/eventos/62017";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2029561";"2021-06-21T10:48:00";"2021-06-21T13:59:22";"Encerrada (Final)";"Tema:

Debater a legislação referente aos Fundos dos Direitos da Criança e do Adolescente e seus  respectivos Conselhos Administradores.

Convidados:

MAURÍCIO JOSÉ SILVA CUNHA - Secretário Nacional dos Direitos da Criança e do Adolescente;

LUCAS PINHEIRO - Secretário-Executivo do Conselho Nacional dos Direitos da  Criança e do Adolescente;

MARCUS VINÍCIUS MARTINS QUARESMA - Representante da Receita Federal do Brasil.

SÉRGIO LUIZ RIBEIRO DE SOUZA - Juiz da Coordenadoria Judiciária de Articulação das Varas da Infância, Juventude e Idoso do Estado do Rio de Janeiro.

(Req. 18/2021 - Deputada Paula Belmonte)";"Audiência Pública";"";"Anexo II, Plenário 08";"";"";""
"61962";"https://dadosabertos.camara.leg.br/api/v2/eventos/61962";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2028490";"2021-06-21T10:07:00";"2021-06-21T13:04:00";"Encerrada (Final)";"1) Dr. Ismael Alexandrino Junior (CONFIRMADO)
Secretário de Estado da Saúde de Goiás e Vice Presidente da Região Centro Oeste, representando o Conselho Nacional de Secretários de Estado de Saúde - CONASS;

2) Elton Chaves (CONFIRMADO)
Assessor Técnico do Conselho Nacional de Secretarias Municipais de Saúde;

3) Ricardo Barcelos (CONFIRMADO)
Técnico da CGCIS - Ministério da Saúde;

4) General Oswaldo de Jesus Ferreira (CONFIRMADO)
Presidente da Empresa Brasileira de Hospitais Universitários - EBSRH;
4.1) Dr. Giuseppe Cesare Gatto
Diretor de Ensino, Pesquisa e Atenção à Saúde
4.2) Dr. Eduardo Barbosa Coelho
Coordenador de Gestão da Pesquisa e Inovação Tecnológica em Saúde.  

5) Anderson Mendes (CONFIRMADO)
Presidente da União Nacional das Instituições de Autogestão  em Saúde - UNIDAS;

6) Luiz Fernando C. Silva (CONFIRMADO)
Superintendente da Federação Brasileira de Hospitais - FBH;

7)  Josier Vilar (CONFIRMADO)
Confederação Nacional de Saúde, Hospitais, Estabelecimentos e Serviços CNSaúde;

8) Mario César Homsi Bernardes  (CONFIRMADO)
Diretor Geral da Confederação das Santas Casas e Hospitais Filantrópicos (CMB);

9) Marco Aurélio Ferreira (CONFIRMADO)
Diretor de Relações Governamentais da Associação Nacional de Hospitais Privados - Anahp;";"Reunião Técnica";"Zoom";"";"";"";""
"61770";"https://dadosabertos.camara.leg.br/api/v2/eventos/61770";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2020706";"2021-06-21T10:06:34";"2021-06-21T11:46:40";"Encerrada";"( REQ. 32/2021- do Deputado Roman)

1. SÉRGIO ALEXSANDER LEITÃO, Gerente Técnico de Outorgas e Cadastro da Superintendência de Padrões Operacionais da Agência Nacional da Aviação Civil (Confirmado)

2. BRUNO BASSETO, Superintendente de Negócios Comerciais da Infraero (Confirmado)

3. RICARDO BEZERRA, Diretor Regulatório e de Relações Institucionais e LAURO BOTTOSSO - Diretor Jurídico do Grupo Itapemirim. (Confirmados)

4. PAULO MARCOS ADAME, Presidente da Associação de Ex-funcionários e Credores do Grupo Itapemirim. (Confirmado)";"Audiência Pública";"";"Anexo II, Plenário 11";"";"";""
"61839";"https://dadosabertos.camara.leg.br/api/v2/eventos/61839";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2022801";"2021-06-21T09:26:00";"2021-06-21T11:13:00";"Encerrada (Final)";"REQ nº 41/2021, de autoria da Deputada Professora Rosa Neide (PT-MT)

Convidados:


RITA GOMES DO NASCIMENTO (POTYGUARA) - presença confirmada
Membro do Fórum Nacional de Educação Escolar Indígena - FNEEI

GERSEM JOSÉ DOS SANTOS LUCIANO (BANIWA) - presença confirmada
Coordenador do Curso Formação de Professores Indigenas da Faculdade de Educacao da Universidade Federal do Amazonas e membro do Fórum Nacional de Educação Escolar Indígena - FNEEI

FRANCISCA NAVANTINO PINTO DE ÂNGELO (PARECI) - presença confirmada
Membro do Conselho Estadual de Educação Escolar Indígena de Mato Grosso e membro do Fórum Nacional de Educação Escolar Indígena - FNEEI

ANA MARIA GOMES
Professora em Educação Escolar Indígena da Universidade Federal de Minas Gerais - UFMG";"Audiência Pública";"";"Anexo II, Plenário 12";"";"";""
"61841";"https://dadosabertos.camara.leg.br/api/v2/eventos/61841";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2023282";"2021-06-21T09:03:52";"2021-06-21T12:08:05";"Encerrada (Final)";"1. Keilah Ayres, Presidente da Anaso - Associação Nacional dos Surdos Oralizados ( * )

2. Arlindo Nobre, Diretor Jurídico da Anaso - Associação Nacional dos Surdos Oralizados ( * )

3. Geraldine Breandebursk de Oliveira, Vice-Diretora Jurídico da Anaso - Associação Nacional dos Surdos Oralizados ( * )

4. José Carlos Siqueira Junior, Diretor de Comunicação da Anaso - Associação Nacional dos Surdos Oralizados ( * )

5. Fayez Bahmad Júnior, Professor e Orientador do Programa de Pós-graduação da Faculdade de Ciências da Saúde da UnB - Universidade de Brasília. Representando a Associação Brasileira de Otorrinolaringologia e Cirurgia Cérvico-Facial (ABORL-CCF) ( * )

6. Ana Claudia Moreira Almeida Verdu, Professora Assistente Doutora da Universidade Estadual Paulista Júlio de Mesquita Filho e Coordenadora do Programa de Pós-Graduação em Psicologia do Desenvolvimento e Aprendizagem da Unesp, Bauru ( * )

LEGENDA
( * ) Presença confirmada
( ** ) Não comparecerá

Requerimento nº 23/21 da Deputada Dra. Soraya Manato";"Audiência Pública";"";"Anexo II, Plenário 07";"";"";""
"61906";"https://dadosabertos.camara.leg.br/api/v2/eventos/61906";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2027289";"2021-06-21T09:02:37";"2021-06-21T10:52:13";"Encerrada (Final)";"Audiêcia Pública, por videoconferência, com os segiuntes convidados: 

Tema: Fortalecimento das Instituições de Longa Permanência de Idoso -  ILPIs no País.

1) MARISA ACCIOLY (Confirmada)   -  Assistente Social, Representante da Frente Nacional de Fortalecimento à ILPI e Docente do Curso de Graduação em Gerontologia, da Escola de Artes, Ciências e Humanidades da Universidade de São Paulo (EACH-USP); 

2) ANA AMÉLIA CAMARANO (Confirmada) -   Pesquisadora d da Diretoria de Estudos e Políticas Sociais (DISOC) do Instituto de Pesquisa Econômica Aplicada (IPEA) e professora da Fundação Getúlio Vargas (FGV),  membro do Conselho Técnico do IBGE e membro honorário da Sociedade Brasileira de Geriatria e Gerontologia; 

3) PAULO VILLAS BOAS (Confirmado)  -  Médico, Membro da Sociedade Brasileira de Geriatra e Gerontologia (SBGG),  Professor Associado  da Universidade Estadual Paulista Júlio de Mesquita Filho. 


(REQ 42/2021 CIDOSO, da deputada Geovania de Sá , subscrito pelos deputados Tereza Nelma , Ossesio Silva , Flávia Morais )";"Audiência Pública";"";"Anexo II, Plenário 14";"";"";""
"61925";"https://dadosabertos.camara.leg.br/api/v2/eventos/61925";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2025985";"2021-06-18T14:09:53";"2021-06-18T16:51:00";"Encerrada (Final)";"Requerimento n. 26/2021

Autor: Deputado Alencar Santana Braga (PT/SP)

Convidados:

1. Ibrahim El Kadi - interventor na Proguaru; Não confirmou presença.

2. Francisco Carone - Diretor-Presidente; Não confirmou presença.

3. Gustavo Henric Costa ""Gutti"" - Prefeito de Guarulhos; Não confirmou presença.

4. Fausto Miguel Martello - vereador, presidente da Câmara Municipal de Guarulhos;

5. Edimilson Souza - vereador, presidente da Comissão de Estudos da Câmara Municipal de Guarulhos;

6.Renata Grota - Representante do Stap - Sindicato dos Trabalhadores na Administração Pública Municipal de Guarulhos;

7. Raul Campos - Representante da Comissão de Trabalhadores da Proguaru;

8. Elói Pietá – prefeito de Guarulhos (2001-2008);

9. Lidenor Feitosa - Representante do Sindicato de Condutores de Guarulhos - Sincoverg.

10. Carlos Derman - ex-presidente da Proguaru";"Audiência Pública";"";"Anexo II, Plenário 05";"";"";""
"61838";"https://dadosabertos.camara.leg.br/api/v2/eventos/61838";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2022802";"2021-06-18T14:00:00";"";"Cancelada";"REQ nº 40/2021, de autoria da Deputada Alice Portugal (PCdoB-BA).

PL 114/2015 - Regulamenta o exercício da profissão de Quiropraxista.


Convidados (a confirmar):


MAURO LUIZ DE BRITTO RIBEIRO
Presidente do Conselho Federal de Medicina - CFM

ROBERTO MATTAR CEPEDA
Presidente do Conselho Federal de Fisioterapia e Terapia Ocupacional - COFFITO

CÉSAR EDUARDO FERNANDES
Presidente da Associação Médica Brasileira - AMB

ROBERTO SUZANO BLEIER FILHO
Presidente da Associação Brasileira de Quiropraxia - ABQ

ANDRÉ LUIZ NAGYIDAI
Presidente da Associação de Fisioterapeutas Quiropraxistas - AFQ

CLEBER PRODANOV
Reitor da Universidade Feevale";"Audiência Pública";"";"Anexo II, Plenário 08";"";"";""
"61891";"https://dadosabertos.camara.leg.br/api/v2/eventos/61891";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2024737";"2021-06-18T10:03:17";"2021-06-18T11:20:19";"Encerrada";"(REQ 37/2021 CVT, do deputado Rodrigo Coelho )

Convidados: 

1. FELICIO RAMUTH - Vice-Presidente de Mobilidade Urbana da Frente Nacional dos Prefeitos - FNP (Confirmado)

2. PAULO GUIMARÃES - Presidente do Fórum Nacional de Secretários e Dirigentes de Mobilidade Urbana. (Confirmado)

3. AILTON BRASILIENSE - Presidente da Associação Nacional de Transporte Públicos - ANTP. (Confirmado)

4. OTÁVIO VIEIRA DA CUNHA FILHO - Presidente Executivo da Associação Nacional das Empresas de Transporte Urbano - NTU; (Confirmado)

5. ANTONIO CARLOS SANCHES - Vice-Presidente Executivo da Associação Nacional dos Transportadores de Passageiros sobre Trilhos - ANPTrilhos.  (Confirmado)";"Audiência Pública";"";"Anexo II, Plenário 11";"";"";""
